"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"ANC23LA019","ACC","106690","2023-02-02T14:29:00Z","Newtok","Alaska","United States",,"N9996M","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control while landing with a crosswind on an ice-covered runway, resulting in a loss of control and subsequent impact with a snowbank. A factor was the check airman’s inadequate supervision.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation, Personnel issues - Action/decision - Action - Delayed action - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=106690"
"ERA23LA123","ACC","106675","2023-02-02T13:00:00Z","Port Orange","Florida","United States",,"N864JB","false","Aviation","DirectorBrief",,"Serious","0","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=106675"
"GAA23WA064","ACC","106678","2023-02-02T10:00:00Z","Buenos Aires","Other Foreign","Argentina",,"LV-JJQ","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106678"
"CEN23LA102","ACC","106688","2023-02-01T16:35:00Z","Limon","Colorado","United States",,"N5163H","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106688"
"ERA23LA153","ACC","106903","2023-01-31T15:30:00Z","Williston","Florida","United States",,"N4811E","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106903"
"WPR23LA102","ACC","106672","2023-01-31T12:45:00Z","Coeur d'Alene","Idaho","United States",,"N9235B","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106672"
"GAA23WA061","ACC","106669","2023-01-31T07:50:00Z","Puerto Barrios",,"Guatemala",,"N4507U","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106669"
"CEN23LA097","ACC","106657","2023-01-29T22:38:00Z","Cleveland","Texas","United States",,"N621EW","false","Aviation","DirectorBrief","2023-03-15T04:00:00Z","Minor","0","0","1","The pilot’s decision to attempt the night flight under visual flight rules when instrument meteorological conditions prevailed resulting in the airplane striking trees while on final approach. Contributing to the accident were the unserviceable runway lights at the destination airport.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Environmental issues - Operating environment - Airport facilities/design - Runway lighting - Contributed to outcome","https://data.ntsb.gov/Docket?ProjectID=106657"
"DCA23WA141","INC","106659","2023-01-29T19:15:00Z","Doha",,"Qatar",,"A6-AEF","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106659"
"WPR23LA106","ACC","106694","2023-01-29T16:00:00Z","Sandpoint","Idaho","United States",,"N1791P","false","Aviation","DirectorBrief",,,"0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106694"
"WPR23LA101","ACC","106658","2023-01-29T13:30:00Z","Dallesport","Washington","United States",,"N127DT","false","Aviation","DirectorBrief","2023-03-23T04:00:00Z","None","0","0","0","The flight instructor’s failure to see and avoid a channel marker during a step taxi in preparation for takeoff on the water.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Sign/marker - Ability to respond/compensate","https://data.ntsb.gov/Docket?ProjectID=106658"
"CEN23FA095","ACC","106645","2023-01-28T20:02:00Z","Hooker","Oklahoma","United States",,"N6482B","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106645"
"ERA23LA122","ACC","106651","2023-01-28T18:51:00Z","Sylacauga","Alabama","United States",,"N107DF","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106651"
"ERA23LA119","ACC","106648","2023-01-28T18:20:00Z","Miami","Florida","United States",,"N16TH","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106648"
"ERA23LA121","ACC","106650","2023-01-28T16:42:00Z","Hartford","Connecticut","United States",,"N550LX","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106650"
"ERA23LA120","ACC","106649","2023-01-28T14:10:00Z","Calhoun","Georgia","United States",,"N5587Q","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=106649"
"WPR23LA098","ACC","106646","2023-01-27T09:37:00Z","Murrieta","California","United States",,"N4758C","false","Aviation","DirectorBrief",,"Serious","0","1","1",,,"https://data.ntsb.gov/Docket?ProjectID=106646"
"DCA23WA143","INC","106665","2023-01-27T06:00:00Z","Auckland",,"New Zealand",,"ZK-OKN","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106665"
"DCA23WA146","INC","106674","2023-01-27T05:23:00Z","Sault Ste. Marie",,"Canada",,"C-GJZT","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106674"
"ENG23WA016","INC","106652","2023-01-27T05:00:00Z","Buffalo","New York","United States",,"C-FYMM","false","Aviation","DirectorBrief",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106652"
"CEN23LA096","ACC","106656","2023-01-26T13:15:00Z","Chickala","Arkansas","United States",,"N188DL","false","Aviation","DirectorBrief","2023-03-23T04:00:00Z","None","0","0","0","The pilot’s decision to land on the snow-covered runway and his failure to attain/maintain aircraft control during landing rollout.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=106656"
"DCA23WA138","INC","106638","2023-01-26T10:05:00Z","Merauke-Papua Island",,"Indonesia",,"PK-LFO","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106638"
"CEN23LA098","ACC","106663","2023-01-25T14:00:00Z","Eagle River","Wisconsin","United States",,"N73034","false","Aviation","DirectorBrief","2023-04-20T04:00:00Z","None","0","0","0","The pilot’s decision to takeoff from an unsuitable surface which resulted in collision with an object.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Decision related to condition, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=106663"
"DCA23WA137","ACC","106637","2023-01-25T05:00:00Z","Narita",,"Japan",,"JA603A","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106637"
"WPR23LA099","ACC","106647","2023-01-24T20:29:00Z","Evanston","Utah","United States",,"N23FD","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106647"
"ERA23LA117","ACC","106633","2023-01-24T17:42:00Z","Buford","Georgia","United States",,"N7470R","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106633"
"CEN23LA093","ACC","106630","2023-01-24T16:39:00Z","Indianapolis","Indiana","United States",,"N99EC","false","Aviation","DirectorBrief","2023-04-27T04:00:00Z","Fatal","1","0","0","The pilot’s intentional flight into terrain as an act of suicide.","Personnel issues - Miscellaneous - Intentional act - Suicide - Pilot","https://data.ntsb.gov/Docket?ProjectID=106630"
"WPR23LA097","ACC","106631","2023-01-24T14:00:00Z","Sweet Home","Oregon","United States",,"N202WM","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106631"
"GAA23WA091","ACC","106863","2023-01-24T08:00:00Z","Barangay Ditarum",,"Philippines",,"RP-C1174","false","Aviation","None",,"Fatal","6","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106863"
"ERA23LA118","ACC","106640","2023-01-23T19:44:00Z","Raleigh/Durham","North Carolina","United States",,"N747PK","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106640"
"WPR23LA096","ACC","106627","2023-01-23T17:30:00Z","Mesa","Arizona","United States",,"N9534A","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106627"
"DCA23LA133","INC","106632","2023-01-23T17:11:00Z","Honolulu","Hawaii","United States",,"N774UA, N145KA","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106632"
"CEN23LA092","ACC","106626","2023-01-23T10:58:00Z","Eden Prairie","Minnesota","United States",,"N7114C","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The student pilot exceeded the airplane's critical angle of attack, resulting in an aerodynamic stall and ground impact.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=106626"
"DCA23WA136","INC","106636","2023-01-23T09:30:00Z","Kermanshah",,"Iran",,"EP-ZAA","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106636"
"GAA23WA059","ACC","106653","2023-01-22T17:20:00Z","Itacare",,"Brazil",,"PT-YDC","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106653"
"CEN23LA088","ACC","106620","2023-01-22T12:27:00Z","Tomball","Texas","United States",,"N9306Y","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106620"
"WPR23LA135","ACC","106922","2023-01-21T16:30:00Z","Skull Valley","Arizona","United States",,"N92570","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106922"
"DCA23WA160","ACC","106712","2023-01-21T13:00:00Z","Niederrhein/Weeze","Other Foreign","Germany",,"9H-QDU","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106712"
"ERA23LA115","ACC","106616","2023-01-20T20:30:00Z","Benton","Tennessee","United States",,"N1NZ","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106616"
"CEN23LA090","ACC","106622","2023-01-20T19:30:00Z","Hyannis","Nebraska","United States",,"N717DJ","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The pilot’s failure to maintain clearance from a snowbank during landing, which resulted in a nose-over.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - (general) - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106622"
"CEN23LA087","ACC","106619","2023-01-20T17:34:00Z","Shreveport","Louisiana","United States",,"N71SN","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106619"
"ERA23LA114","ACC","106615","2023-01-20T16:30:00Z","Wauchula","Florida","United States",,"N40DG","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106615"
"WPR23LA095","ACC","106618","2023-01-20T10:30:00Z","Calexico","California","United States",,"N95U","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll in gusting wind.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106618"
"CEN23LA089","ACC","106621","2023-01-20T09:50:00Z","San Antonio","Texas","United States",,"N5610U","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106621"
"ERA23FA113","ACC","106608","2023-01-19T18:29:00Z","North Castle","New York","United States",,"N19MT","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106608"
"ERA23LA116","ACC","106617","2023-01-19T12:30:00Z","Orlando","Florida","United States",,"N915KF","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106617"
"WPR23LA094","ACC","106604","2023-01-19T09:00:00Z","Carlsbad","California","United States",,"N57355","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106604"
"ERA23LA112","ACC","106591","2023-01-18T10:03:00Z","Middlefield","Ohio","United States",,"N101MA","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106591"
"WPR23LA087","ACC","106593","2023-01-18T09:18:00Z","Poplar","Montana","United States",,"N200EJ","false","Aviation","DirectorBrief","2023-03-15T04:00:00Z","None","0","0","0","The pilot’s failure to maintain adequate airspeed and descent rate during the landing approach, which resulted in an impact with terrain short of the runway threshold.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Flight crew","https://data.ntsb.gov/Docket?ProjectID=106593"
"WPR23FA092","ACC","106599","2023-01-18T05:00:00Z","Modesto","California","United States",,"N4765G","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106599"
"ENG23WA012","INC","106601","2023-01-18T05:00:00Z","Sydney","Other Foreign","Australia",,"VH-XZB","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106601"
"CEN23LA085","ACC","106590","2023-01-17T15:44:00Z","Brush","Colorado","United States",,"N41529","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll with strong gusty surface winds.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106590"
"CEN23FA084","ACC","106588","2023-01-17T11:39:00Z","Yoakum","Texas","United States",,"N963MA","false","Aviation","DirectorBrief",,"Fatal","4","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106588"
"GAA23WA089","ACC","106834","2023-01-17T03:01:00Z","Catarman National Airport",,"Philippines",,"RP-C6198","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106834"
"ANC23LA015","ACC","106629","2023-01-16T15:08:00Z","Anchorage","Alaska","United States",,"N3904M","false","Aviation","DirectorBrief","2023-04-06T04:00:00Z","None","0","0","0","The pilot's selection of an unsuitable landing site, resulting in the main landing gear wheels breaking through the snow, and a subsequent nose over.","Aircraft - Aircraft oper/perf/capability - Aircraft capability - (general) - Capability exceeded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=106629"
"ENG23WA014","INC","106611","2023-01-16T13:36:00Z","Hohn",,"Germany",,"D-CGFC","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106611"
"WPR23LA090","ACC","106597","2023-01-16T11:45:00Z","Minidoka","Idaho","United States",,"N30737","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106597"
"ANC23LA012","ACC","106589","2023-01-16T06:00:00Z","Kualapuu","Hawaii","United States",,"N236KA","false","Aviation","DirectorBrief",,"Serious","0","1","1",,,"https://data.ntsb.gov/Docket?ProjectID=106589"
"CEN23FA079","ACC","106579","2023-01-16T05:00:00Z","Kingfisher","Oklahoma","United States",,"N8266D","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106579"
"GAA23WA065","ACC","106681","2023-01-15T18:30:00Z","Isla Martin Garcia","Other Foreign","Argentina",,"LV-HJQ","false","Aviation","None",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106681"
"WPR23LA091","ACC","106598","2023-01-15T11:30:00Z","San Diego","California","United States",,"N9687J","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The flight instructor’s failure to maintain altitude while maneuvering to another runway after the engine cowling opened shortly after takeoff. Contributing to the accident was the failure of both the student pilot and flight instructor to conduct an adequate preflight inspection.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Fluids/misc hardware - Misc hardware - Fasteners - Incorrect use/operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring other person - Instructor/check pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Instructor/check pilot","https://data.ntsb.gov/Docket?ProjectID=106598"
"CEN23LA083","ACC","106587","2023-01-15T10:30:00Z","Brashear","Texas","United States",,"N1957P","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106587"
"DCA23WA174","ACC","106741","2023-01-15T05:00:00Z","Pokhara","Other Foreign","Nepal",,"9N-ANC","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106741"
"CEN23LA081","ACC","106584","2023-01-14T15:25:00Z","Conroe","Texas","United States",,"N512P","false","Aviation","DirectorBrief",,"Serious","0","1","1",,,"https://data.ntsb.gov/Docket?ProjectID=106584"
"CEN23LA082","ACC","106585","2023-01-14T12:30:00Z","Las Animas","Colorado","United States",,"N9393H","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106585"
"DCA23LA125","INC","106577","2023-01-13T21:44:00Z","Queens","New York","United States",,"N914DU, N754AN","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106577"
"ANC23LA018","ACC","106664","2023-01-13T13:01:00Z","Glennallen","Alaska","United States",,"N5373Y","false","Aviation","DirectorBrief","2023-04-27T04:00:00Z","Minor","0","0","1","The pilot’s failure to maintain airspeed during a drag maneuver, which resulted in an overrun and subsequent impact with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=106664"
"ANC23LA013","ACC","106592","2023-01-13T05:00:00Z","Wasilla","Alaska","United States",,"N29886","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106592"
"ERA23FA109","ACC","106575","2023-01-12T21:17:00Z","Dawsonville","Georgia","United States",,"N4254T","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106575"
"ENG23WA023","INC","106848","2023-01-12T20:17:00Z","Guadalajara",,"Mexico",,"B-LJD","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106848"
"ERA23LA111","ACC","106583","2023-01-12T17:30:00Z","Somerville","Tennessee","United States",,"N5841W","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106583"
"WPR23LA089","ACC","106596","2023-01-12T14:00:00Z","Yelm","Washington","United States",,"N225V","false","Aviation","DirectorBrief","2023-03-23T04:00:00Z","None","0","0","0","The pilot’s failure to attain a proper touchdown point during landing with a tailwind which resulted in a runway over run. Contributing to the accident was a wet runway.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Awareness of condition, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106596"
"DCA23WA127","INC","106572","2023-01-12T07:52:00Z","Amsterdam",,"Netherlands",,"N802NW","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106572"
"CEN23FA077","ACC","106566","2023-01-11T20:24:00Z","Auburn","Nebraska","United States",,"N22859","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106566"
"ERA23FA108","ACC","106565","2023-01-11T19:09:00Z","Dayton","Virginia","United States",,"N43156","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106565"
"WPR23LA088","ACC","106595","2023-01-11T12:00:00Z","Julian","California","United States",,"N2875K","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106595"
"GAA23WA058","ACC","106624","2023-01-11T08:30:00Z","Boa Vista",,"Brazil",,"PR-LGT","false","Aviation","DirectorBrief",,"Serious","0","1","1",,,"https://data.ntsb.gov/Docket?ProjectID=106624"
"CEN23LA080","ACC","106582","2023-01-10T14:58:00Z","Bolingbrook","Illinois","United States",,"N9283Q","false","Aviation","DirectorBrief","2023-03-02T05:00:00Z","None","0","0","0","The pilot's inadequate fuel management, which resulted in a total loss of engine power due to fuel starvation.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid management","https://data.ntsb.gov/Docket?ProjectID=106582"
"CEN23LA086","ACC","106607","2023-01-10T13:40:00Z","Fowlerton","Texas","United States",,"N811S","false","Aviation","DirectorBrief","2023-03-23T04:00:00Z","Minor","0","0","1","The pilot’s failure to maintain clearance with trees, which resulted in an uncontrollable spin due to tail rotor damage.","Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Contributed to outcome, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=106607"
"GAA23WA054","ACC","106559","2023-01-10T13:30:00Z","Changuinoia",,"Panama",,"HP-1955AT, HP-1966AT","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106559"
"GAA23WA056","ACC","106578","2023-01-10T13:30:00Z","Lesna Jania",,"Poland",,"SP HEYO","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106578"
"DCA23WA157","OCC","106707","2023-01-09T23:59:00Z","Doha","Other Foreign","Qatar",,"A7-BCO","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106707"
"ERA23LA168","ACC","106967","2023-01-08T16:08:00Z","Ridgeland","South Carolina","United States",,"N61TW","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106967"
"GAA23WA057","INC","106594","2023-01-08T05:00:00Z","Hamilton Island",,"Australia",,"UNKN","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106594"
"WPR23LA086","ACC","106561","2023-01-07T14:18:00Z","Kent","Washington","United States",,"N528J","false","Aviation","DirectorBrief",,"Serious","0","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=106561"
"ERA23FA103","ACC","106549","2023-01-07T13:13:00Z","Suffolk","Virginia","United States",,"N592FL","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106549"
"GAA23WA068","ACC","106703","2023-01-07T11:15:00Z","Great Exuma",,"Bahamas",,"N13984","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106703"
"DCA23WA135","ACC","106635","2023-01-07T05:00:00Z","Miyazaki",,"Japan",,"JA307J","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=106635"
"GAA23WA055","ACC","106567","2023-01-06T20:20:00Z","Marabá Paulista",,"Brazil",,"PT-BKX","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106567"
"CEN23FA074","ACC","106548","2023-01-06T05:00:00Z","Fayetteville","Arkansas","United States",,"N673V","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106548"
"ERA23LA105","ACC","106552","2023-01-05T17:04:00Z","Paris","Kentucky","United States",,"N6111W","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=106552"
"ERA23LA102","ACC","106545","2023-01-05T14:19:00Z","Calhoun","Georgia","United States",,"N522EA","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106545"
"CEN23LA076","ACC","106562","2023-01-05T13:20:00Z","Council Bluffs","Iowa","United States",,"N71494","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106562"
"DCA23WA124","INC","106576","2023-01-05T01:53:00Z","Hahn",,"Germany",,"N664GT","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106576"
"WPR23FA083","ACC","106537","2023-01-04T05:00:00Z","New Harmony","Utah","United States",,"N814WT","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106537"
"CEN23LA075","ACC","106558","2023-01-03T18:04:00Z","Yukon","Oklahoma","United States",,"N7769E","false","Aviation","DirectorBrief","2023-03-30T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Gusts - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=106558"
"ENG23WA009","INC","106538","2023-01-03T16:30:00Z","Incheon",,"Republic Of Korea",,"N496MM","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106538"
"ERA23LA104","ACC","106551","2023-01-03T13:35:00Z","Opa-locka","Florida","United States",,"N2354E","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106551"
"ERA23LA101","ACC","106542","2023-01-03T12:39:00Z","Atlantic Ocean","Atlantic Ocean","Turks And Caicos Islands",,"N824BC","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106542"
"GAA23WA062","ACC","106670","2023-01-02T17:18:00Z","Meyerton","Other Foreign","South Africa",,"ZU-PPA","false","Aviation","None",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106670"
