"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","DocketUrl"
"WPR22LA105","ACC","104697","2022-02-19T11:00:00Z","Buckeye","Arizona","United States",,"N242K","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot’s exceedance of the airplane’s critical angle of attack while on final approach to land which resulted in an aerodynamic stall and hard landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104697"
"WPR22LA110","ACC","104704","2022-02-18T18:00:00Z","Placerville","California","United States",,"N800SW","false","Aviation","DirectorBrief","2022-07-13T04:00:00Z","None","0","0","0","Loss of directional control during landing with a tailwind.","Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on equipment, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104704"
"WPR22LA103","ACC","104695","2022-02-18T17:00:00Z","Murphy","Idaho","United States",,"N36430","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Conditions/weather/phenomena - Wind - Tailwind - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104695"
"WPR22LA104","ACC","104696","2022-02-18T16:45:00Z","Coeur d'Alene","Idaho","United States",,"N141E","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot’s improper landing flare which, resulted in a bounced landing, loss of airplane control and subsequent nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=104696"
"GAA22WA107","ACC","104678","2022-02-18T14:35:00Z","La Condensa","Other Foreign","Colombia",,"HK4856","false","Aviation","None",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104678"
"CEN22LA126","ACC","104672","2022-02-18T13:52:00Z","Detroit","Michigan","United States",,"N68NH","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot’s decision to land on the contaminated runway with previous reports of unfavorable braking action.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Operating environment - Airport facilities/design - Runway/landing area condition - Decision related to condition","https://data.ntsb.gov/Docket?ProjectID=104672"
"GAA22WA155","ACC","104971","2022-02-18T05:00:00Z","Les Saintes Terre-de-Haut",,"Guadeloupe",,"F-OOOO","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104971"
"CEN22LA123","ACC","104664","2022-02-17T15:48:00Z","Spring","Texas","United States",,"N731FL","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104664"
"ERA22LA135","ACC","104694","2022-02-17T11:00:00Z","White Plains","New York","United States",,"N929WA","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot’s failure to maintain stabilized lateral control during landing in gusty conditions which resulted in a dynamic rollover when the skids contacted the platform unevenly.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Lateral/bank control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104694"
"WPR22FA098","ACC","104646","2022-02-16T22:30:00Z","Coalinga","California","United States",,"N72297","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104646"
"ENG22WA012","INC","104659","2022-02-16T21:14:00Z","San Andrés, Columbia",,"Colombia",,"HK5225","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104659"
"ERA22FA126","ACC","104653","2022-02-16T18:07:00Z","Lexington","North Carolina","United States",,"N58LF","false","Aviation","DirectorBrief",,"Fatal","1","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=104653"
"ERA22LA130","ACC","104658","2022-02-16T15:45:00Z","Washington","North Carolina","United States",,"N114BR","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The pilot’s inadequate preflight inspection, which resulted in a total loss of engine power due to fuel contamination.","Personnel issues - Task performance - Inspection - Preflight inspection - Pilot, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid condition, Aircraft - Fluids/misc hardware - Fluids - Fuel - Inadequate inspection","https://data.ntsb.gov/Docket?ProjectID=104658"
"ERA22LA128","ACC","104656","2022-02-16T12:10:00Z","Pahokee","Florida","United States",,"N6493","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The student pilot’s incorrect tail wheel takeoff procedure, and the flight instructor’s lack of remedial action, which resulted in a nose over.","Personnel issues - Action/decision - Action - Lack of action - Instructor/check pilot, Personnel issues - Action/decision - Action - Incorrect action performance - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Pitch control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104656"
"GAA22WA102","ACC","104660","2022-02-16T12:00:00Z","Utrera",,"Spain",,"D-EATU","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104660"
"DCA22FA082","ACC","104654","2022-02-16T10:58:00Z","Jolon","California","United States",,"N542AJ","false","Aviation","DirectorBrief",,,"0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104654"
"ENG22WA011","INC","104652","2022-02-15T23:00:00Z","Mexico City",,"Mexico",,"N354NB","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104652"
"GAA22WA104","ACC","104663","2022-02-15T19:30:00Z","Concepción ( CLCP )",,"Bolivia",,"CP-3002","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104663"
"ERA22LA123","ACC","104644","2022-02-15T10:50:00Z","Culebra","Puerto Rico","United States",,"N821RR","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104644"
"CEN22LA121","ACC","104640","2022-02-14T19:40:00Z","Furlow","Arkansas","United States",,"N7337D","false","Aviation","DirectorBrief",,"Serious","0","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104640"
"GAA22WA103","ACC","104661","2022-02-14T16:20:00Z","Devonport",,"Australia",,"VH-UHX","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104661"
"ERA22LA120","ACC","104634","2022-02-13T15:02:00Z","Beaufort","North Carolina","United States",,"N79NX","false","Aviation","DirectorBrief",,"Fatal","8","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104634"
"CEN22FA119","ACC","104632","2022-02-13T11:20:00Z","Olathe","Kansas","United States",,"N2445F","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104632"
"CEN22LA120","ACC","104637","2022-02-12T18:57:00Z","Murphysboro","Illinois","United States",,"N737SY","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Minor","0","0","1","The pilot’s failure to maintain clearance from power lines during approach for landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Physical environment - Object/animal/substance - Wire - Effect on operation, Environmental issues - Conditions/weather/phenomena - Light condition - Low light - Effect on personnel","https://data.ntsb.gov/Docket?ProjectID=104637"
"GAA22WA304","ACC","106136","2022-02-12T16:57:00Z","Paterborn-Haxterberg",,"Germany",,"N16ED","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=106136"
"CEN22LA122","ACC","104650","2022-02-12T00:12:00Z","Eldorado","Illinois","United States",,"N469AE","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Serious","0","1","0","Overheating of two lithium batteries in the paramedic’s flight suit pocket resulting in an explosion and fire that seriously injured the paramedic as the helicopter was about to take off.","Personnel issues - Miscellaneous - (general) - (general) - Cabin crew","https://data.ntsb.gov/Docket?ProjectID=104650"
"CEN22LA118","ACC","104631","2022-02-11T21:06:00Z","Katy","Texas","United States",,"N201VZ","false","Aviation","DirectorBrief",,"Serious","0","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=104631"
"GAA22WA100","ACC","104641","2022-02-11T18:50:00Z","Buenos Aires","Other Foreign","Argentina",,"LV-JUO","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104641"
"WPR22LA096","ACC","104639","2022-02-11T15:30:00Z","Fallon","Nevada","United States",,"N1023V","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot's failure to maintain control of the helicopter during a hover which, resulted in a collision with a hangar.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Physical environment - Object/animal/substance - Airport structure - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104639"
"ERA22LA119","ACC","104630","2022-02-11T15:15:00Z","Naples","Florida","United States",,"N87G, C-FOXV","false","Aviation","DirectorBrief","2022-09-22T04:00:00Z","None","0","0","0","The biplane pilot’s inadequate visual lookout, which resulted in an on-ground collision with another airplane while taxiing.","Personnel issues - Psychological - Attention/monitoring - Attention - Pilot, Environmental issues - Task environment - Physical workspace - Visibility - Effect on personnel","https://data.ntsb.gov/Docket?ProjectID=104630"
"ERA22LA132","ACC","104685","2022-02-11T12:03:00Z","New Bern","North Carolina","United States",,"N2509N","false","Aviation","DirectorBrief","2022-06-22T04:00:00Z","None","0","0","0","The loss of brake pressure on the left brake due to a failed O-ring seal.","Aircraft - Aircraft systems - Landing gear system - Master cylinder/brake valve - Failure","https://data.ntsb.gov/Docket?ProjectID=104685"
"CEN22LA117","ACC","104629","2022-02-10T21:06:00Z","Lincoln","Nebraska","United States",,"N317KJ","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104629"
"GAA22WA106","INC","104677","2022-02-10T16:08:00Z","Cuenca","Other Foreign","Ecuador",,"N94ZW","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104677"
"WPR22LA095","ACC","104638","2022-02-10T15:30:00Z","Carrizozo","New Mexico","United States",,"N4750B","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104638"
"ERA22LA127","ACC","104655","2022-02-10T15:30:00Z","Honesdale","Pennsylvania","United States",,"N5276C","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Minor","0","0","1","The pilot’s failure to attain the proper touchdown point, which resulted in a runway overrun and collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=104655"
"GAA22WA098","ACC","104628","2022-02-10T14:05:00Z","Wiston East Sussex",,"United Kingdom",,"G-KNOW","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104628"
"WPR22FA094","ACC","104624","2022-02-10T12:05:00Z","Glendale","Arizona","United States",,"N633AX","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=104624"
"ENG22WA013","INC","104662","2022-02-10T05:17:00Z","Lanseria","Other Foreign","South Africa",,"ZS-ZWD","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104662"
"DCA22WA119","INC","105011","2022-02-10T05:00:00Z","Pointe-a-Pitre",,"Guadeloupe",,"F-HEPB","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=105011"
"ERA22LA125","ACC","104648","2022-02-09T18:48:00Z","Pinehurst","North Carolina","United States",,"N987AA","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The in-flight encounter while on final approach with high-speed trailing vortices from a military helicopter, resulting in abnormal runway contact. Contributing to the accident was the Cirrus pilot’s incorrect selection of the common traffic advisory frequency on the aircraft’s radio.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Pilot, Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104648"
"ERA22LA117","ACC","104620","2022-02-09T17:28:00Z","Bel Air","Maryland","United States",,"N9159F","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104620"
"ERA22LA118","ACC","104621","2022-02-09T17:20:00Z","Shrewsbury","Pennsylvania","United States",,"N64741","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain control during the descent which resulted in a hard landing.","Personnel issues - Action/decision - Info processing/decision - Identification/recognition - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Awareness of condition, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent rate - Not attained/maintained, Personnel issues - Action/decision - Action - Delayed action - Pilot","https://data.ntsb.gov/Docket?ProjectID=104621"
"CEN22LA125","ACC","104669","2022-02-09T12:30:00Z","Burleson","Texas","United States",,"N11373","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","None","0","0","0","The student pilot accidentally pulling the mixture control in the landing pattern which resulted in a loss of engine power and forced landing.","Personnel issues - Task performance - Use of equip/info - Use of equip/system - Student/instructed pilot","https://data.ntsb.gov/Docket?ProjectID=104669"
"WPR22LA097","ACC","104643","2022-02-09T10:30:00Z","Paradise","California","United States",,"N201VJ","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","Minor","0","0","1","The pilot’s failure to maintain a proper glidepath which resulted in a collision with terrain.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=104643"
"CEN22LA116","ACC","104618","2022-02-08T16:30:00Z","Shell Knob","Missouri","United States",,"N1908D","false","Aviation","DirectorBrief","2022-10-13T04:00:00Z","Serious","0","1","1","The pilot’s failure to maintain airplane control that resulted in an aerodynamic stall during approach and impact with terrain.","Personnel issues - Action/decision - Action - Incorrect action performance - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104618"
"WPR22LA099","ACC","104651","2022-02-08T09:45:00Z","Napa","California","United States",,"N9500E","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104651"
"DCA22WA078","INC","104613","2022-02-08T07:50:00Z","Madrid",,"Spain",,"N1602","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104613"
"WPR22LA093","ACC","104616","2022-02-07T17:00:00Z","Chemehuevi Valley","California","United States",,"N6496L","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104616"
"WPR22LA092","ACC","104614","2022-02-07T16:50:00Z","Crane Island","Washington","United States",,"N684S","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to obtain a proper touch down location on a wet grass runway, resulting in a runway overrun and impact with terrain.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Wet surface - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104614"
"GAA22WA099","INC","104633","2022-02-07T16:00:00Z","Panama City",,"Panama",,"N9113Q","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104633"
"DCA22WA076","ACC","104608","2022-02-07T08:53:00Z","Copenhagen",,"Denmark",,"OH-LKK","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104608"
"ERA22LA124","ACC","104647","2022-02-06T15:45:00Z","Rocky Mount","North Carolina","United States",,"N9382D","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","An inflight collision with a bird, which resulted in substantial damage to the left wing.","Aircraft - Aircraft structures - Wing structure - (general) - Damaged/degraded, Environmental issues - Physical environment - Object/animal/substance - Animal(s)/bird(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=104647"
"GAA22WA093","ACC","104601","2022-02-06T12:35:00Z","Chalons Vatry","Other Foreign","France",,"N340YZ","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104601"
"GAA22WA101","ACC","104649","2022-02-05T17:30:00Z","Chapadão do Sul","Other Foreign","Brazil",,"PR-JPY","false","Aviation","None",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104649"
"ERA22LA116","ACC","104598","2022-02-05T14:00:00Z","Gilbert","South Carolina","United States",,"N1454Z","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s improper flap setting, which resulted in a collision with trees during a takeoff attempt from a short grass field.","Personnel issues - Action/decision - Action - Forgotten action/omission - Pilot, Aircraft - Aircraft structures - Wing structure - Trailing edge flaps - Incorrect use/operation","https://data.ntsb.gov/Docket?ProjectID=104598"
"GAA22WA095","ACC","104609","2022-02-04T23:08:00Z","Region de la Araucania","Other Foreign","Chile",,"CC-AFA","false","Aviation","None",,"Fatal","2","2","0",,,"https://data.ntsb.gov/Docket?ProjectID=104609"
"ANC22LA017","ACC","104635","2022-02-04T16:50:00Z","Kasilof","Alaska","United States",,"N23RB","false","Aviation","DirectorBrief","2022-09-01T04:00:00Z","None","0","0","0","The pilot’s decision to land on an unmaintained runway surface, which resulted in a loss of control and nose over.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Effect on operation","https://data.ntsb.gov/Docket?ProjectID=104635"
"GAA22WA141","ACC","104878","2022-02-04T16:35:00Z","Hertfordshire",,"United Kingdom",,"G-BJNZ","false","Aviation","None",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=104878"
"GAA22WA091","ACC","104597","2022-02-04T13:13:00Z","Ica","Other Foreign","Peru",,"OB-2179","false","Aviation","None",,"Fatal","7","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104597"
"CEN22LA115","ACC","104602","2022-02-04T13:00:00Z","Olathe","Kansas","United States",,"N5145W","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104602"
"ENG22FA009","INC","104596","2022-02-04T02:19:00Z","Las Vegas","Nevada","United States",,"N817SY","false","Aviation","DirectorBrief","2023-03-21T04:00:00Z","None","0","0","0","The fatigue failure of the right main landing gear initiated by liquid metal embrittlement by cadmium at arc burn locations in the outer cylinder tooling hole area. The arc burns were likely the result of operator error during stylus cadmium plating operations during overhaul.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion, Personnel issues - Task performance - Maintenance - Scheduled/routine maintenance - Maintenance personnel","https://data.ntsb.gov/Docket?ProjectID=104596"
"DCA22WA073","INC","104605","2022-02-03T18:51:00Z","Puerto Carreno",,"Colombia",,"HK5192","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104605"
"ENG22WA008","INC","104599","2022-02-03T16:00:00Z","Brazzaville",,"Congo",,"TN-AJY","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104599"
"GAA22WA105","ACC","104666","2022-02-03T05:00:00Z","Reykjavik",,"Iceland",,"TF-ABB","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104666"
"ERA22LA115","ACC","104590","2022-02-02T07:56:00Z","Ronkonkoma","New York","United States",,"N357JK","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104590"
"DCA22WA072","INC","104603","2022-02-01T22:55:00Z","Pyrzowice",,"Poland",,"SP-RSB","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=104603"
"CEN22FA113","ACC","104586","2022-02-01T14:40:00Z","Heath","Ohio","United States",,"N716MC","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104586"
"WPR22LA091","ACC","104591","2022-02-01T14:00:00Z","Gila Bend","Arizona","United States",,"N185DG","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot's failure to maintain directional control during the landing roll","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104591"
"ERA22LA121","ACC","104636","2022-02-01T13:30:00Z","Crystal River","Florida","United States",,"N35CM","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104636"
"ERA22FA114","ACC","104587","2022-02-01T11:06:00Z","Danville","Virginia","United States",,"N622QT","false","Aviation","DirectorBrief",,"Fatal","1","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104587"
"GAA22WA306","ACC","106220","2022-01-31T16:13:00Z","Nassau","Other Foreign","Bahamas",,"N1215H","false","Aviation","None",,,,,,,,"https://data.ntsb.gov/Docket?ProjectID=106220"
"GAA22WA090","ACC","104595","2022-01-31T15:10:00Z","Port Alfred",,"South Africa",,"ZS-SYJ","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104595"
"ERA22LA112","ACC","104580","2022-01-31T14:00:00Z","Palm Coast","Florida","United States",,"N597K","false","Aviation","DirectorBrief",,"Minor","0","0","2",,,"https://data.ntsb.gov/Docket?ProjectID=104580"
"CEN22FA111","ACC","104579","2022-01-31T13:56:00Z","Hutchinson","Minnesota","United States",,"N227BD","false","Aviation","DirectorBrief",,"Fatal","1","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104579"
"GAA22WA092","ACC","104600","2022-01-31T05:00:00Z","Ontario","Other Foreign","Canada",,"C-FOKR","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104600"
"GAA22WA084","ACC","104573","2022-01-31T01:18:00Z","London Stansfield","Other Foreign","United Kingdom",,"N999PX","false","Aviation","None",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104573"
"ERA22LA113","ACC","104581","2022-01-30T19:00:00Z","Waynesboro","Virginia","United States",,"N1766V","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The student pilot’s loss of directional control while landing.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Student/instructed pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained","https://data.ntsb.gov/Docket?ProjectID=104581"
"CEN22FA109","ACC","104569","2022-01-30T18:10:00Z","Oral","South Dakota","United States",,"N3177F","false","Aviation","DirectorBrief","2022-08-31T04:00:00Z","Fatal","1","0","0","The noncertificated pilot’s failure to maintain control of the airplane, which led to the airplane exceeding its critical angle-of-attack and subsequent aerodynamic stall. Contributing to the accident was the pilot’s decision to attempt a flight with no previous flight experience.","Personnel issues - Experience/knowledge - Experience/qualifications - Qualification/certification - Pilot, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Angle of attack - Capability exceeded","https://data.ntsb.gov/Docket?ProjectID=104569"
"WPR22LA089","ACC","104574","2022-01-30T15:30:00Z","Ketchum","Idaho","United States",,"N8794G","false","Aviation","DirectorBrief",,"None","0","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104574"
"ERA22LA111","ACC","104576","2022-01-30T14:56:00Z","Louisville","Kentucky","United States",,"N20312","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain directional control during landing in cross wind conditions.","Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Crosswind correction - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104576"
"WPR22FA087","ACC","104567","2022-01-29T16:03:00Z","Salem","Oregon","United States",,"N9530R","false","Aviation","DirectorBrief",,"Fatal","2","0","0",,,"https://data.ntsb.gov/Docket?ProjectID=104567"
"CEN22LA112","ACC","104583","2022-01-29T14:40:00Z","Hortonville","Wisconsin","United States",,"N544WM","false","Aviation","DirectorBrief","2022-11-03T04:00:00Z","None","0","0","0","The loss of direction control while maneuvering off the plowed surface to avoid a collision with a vehicle.","Environmental issues - Physical environment - Object/animal/substance - Ground vehicle - Decision related to condition, Environmental issues - Physical environment - Terrain - Snowy/icy terrain - Effect on equipment, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Attain/maintain not possible, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot","https://data.ntsb.gov/Docket?ProjectID=104583"
"CEN22LA114","ACC","104594","2022-01-29T14:00:00Z","Cook","Minnesota","United States",,"N2923E","false","Aviation","DirectorBrief","2022-07-13T04:00:00Z","None","0","0","0","The pilot’s failure to ensure the snow-covered takeoff area was safe, which resulted in a collision with ice and subsequent landing gear damage.","Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - Snow/slush/ice covered surface - Contributed to outcome, Aircraft - Aircraft systems - Landing gear system - Wheel/ski/float - Damaged/degraded, Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot","https://data.ntsb.gov/Docket?ProjectID=104594"
"WPR22LA090","ACC","104575","2022-01-28T15:25:00Z","Ravendale","California","United States",,"N420WT","false","Aviation","DirectorBrief",,"Minor","0","0","1",,,"https://data.ntsb.gov/Docket?ProjectID=104575"
"ANC22LA016","ACC","104582","2022-01-28T12:30:00Z","Skwenta","Alaska","United States",,"N189BH","false","Aviation","DirectorBrief","2022-06-14T04:00:00Z","None","0","0","0","The pilot’s failure to maintain adequate clearance from a tree while landing.","Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - Tree(s) - Effect on equipment","https://data.ntsb.gov/Docket?ProjectID=104582"
"GAA22WA083","ACC","104570","2022-01-28T12:05:00Z","Coburg","Other Foreign","Germany",,"D-ECJN","false","Aviation","None",,"Fatal","1","1","0",,,"https://data.ntsb.gov/Docket?ProjectID=104570"
